ZPPG_id,Longitude,Latitude,Shortitude,Deltitude,Feng_Shui_of_Surrounding_Area,Local_Value_of_Pi,Murphys_Constant,Strange_Smell_EXTREMELY,Strange_Smell_No,Strange_Smell_Somewhat,Air_Tastes_Like_Apples,Air_Tastes_Like_Burning,Air_Tastes_Like_Copper,Air_Tastes_Like_Mint,Air_Tastes_Like_Nothing_In_Particular,Otherworldly_Skittering,Unearthly_Squelching,Eerie_Silence,Impossible_Humming,Unnatural_Buzzing,ZPPG_Performance
148,-55.392,-30.313,22.906,-48.953,0.5,3.1568,4.87,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1583
149,120.24,-33.184,-38.984,47.745,0.5,3.1291,3.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2151
150,-1.04,65.77,55.83,52.291,0.5,3.1284,4.48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20440000000000003
151,-9.504,-25.624,47.873,-33.195,0.0,3.1635,3.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0795
152,-27.378,69.548,-44.18,47.473,0.5,3.1443,3.98,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12179999999999999
153,-156.485,23.164,54.089,-12.135,0.5,3.1279,4.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15789999999999998
154,-150.931,37.141,25.765,-62.929,0.5,3.1271,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1412
155,84.668,-11.359,73.994,58.461,0.0,3.1168,4.59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2372
156,88.921,54.204,-37.384,-58.339,0.0,3.1159,5.57,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.149
157,49.6,52.115,-8.643,35.624,0.5,3.137,5.93,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0206
158,75.118,50.743,56.289,17.207,0.0,3.1458,3.77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3832
159,51.458,24.522,-39.78,-32.838,0.0,3.1657,4.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1837
160,80.971,-30.915,23.9,29.11,0.5,3.1681,4.49,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1354
161,-123.02,-34.063,14.202,62.47,0.5,3.1363,1.58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3705
162,-77.437,32.099,37.47,-41.409,0.5,3.1291,2.67,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2958
163,8.613,-34.691,33.584,32.137,0.0,3.16,5.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1381
164,-4.053,-9.938,37.904,-23.271,0.5,3.1116,1.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3006
165,-3.731,64.709,-58.777,-34.332,0.5,3.109,4.06,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1075
166,28.843,55.588,-29.611,42.282,0.5,3.1262,3.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4855
167,111.367,-39.22,-48.474,45.541,0.5,3.1313,1.58,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4482
168,-51.746,26.683,-61.14,-24.199,0.5,3.1455,2.62,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28600000000000003
169,73.855,68.234,-43.006,29.302,0.0,3.1273,3.74,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0974
170,117.338,-14.93,-27.248,-31.157,0.5,3.1585,4.51,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22510000000000002
171,-60.475,-41.283,39.539,58.716,0.5,3.1357,1.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07150000000000001
172,57.715,-17.991,-14.986,23.361,0.5,3.1234,5.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0888
173,85.434,-43.811,-46.984,-52.426,0.5,3.1098,5.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.215
174,-140.62,-46.78,29.08,28.681,0.5,3.145,4.32,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5649000000000001
175,-177.353,40.183,41.768,66.499,0.5,3.1538,3.96,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37939999999999996
176,61.433,-12.568,12.675,-53.259,0.5,3.1447,4.96,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2534
177,153.084,-64.714,37.337,33.132,0.5,3.1045,4.42,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18460000000000001
178,-145.992,11.63,58.134,-30.175,0.5,3.1336,2.66,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2243
179,122.333,62.796,11.553,-55.775,0.5,3.1191,4.42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3565
180,153.426,-33.035,-66.226,-48.153,0.5,3.1573,0.96,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2688
181,24.249,-28.428,19.045,-22.343,0.0,3.1388,3.03,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2564
182,-19.913,32.045,41.809,48.051,0.0,3.1634,3.72,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2591
183,-132.399,-12.277,6.125,21.014,0.5,3.1402,2.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25670000000000004
184,-20.547,36.512,-47.32,40.815,0.5,3.1418,5.83,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1106
185,-116.258,26.513,21.292,-45.057,0.5,3.1637,0.93,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4482
186,-151.804,28.61,35.693,-46.62,0.0,3.1601,2.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1471
187,-2.304,75.152,32.784,37.838,0.5,3.1331,5.92,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1092
188,16.759,-52.462,-76.698,-44.974,0.0,3.1628,2.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1243
189,25.299,48.328,-55.952,35.582,0.0,3.1397,4.08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44880000000000003
190,-43.095,-28.929,-36.532,32.703,0.5,3.1526,1.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.175
191,-63.524,25.63,-55.588,-49.394,0.5,3.1312,5.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0487
192,-163.438,31.652,-53.142,38.154,0.0,3.1792,3.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0255
193,-175.248,22.499,69.247,-26.578,0.5,3.1264,4.98,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08779999999999999
194,-50.698,-54.574,52.049,-55.049,0.5,3.1627,3.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.363
195,75.312,36.91,15.189,-37.461,0.5,3.1381,5.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.10289999999999999
196,152.032,33.48,64.742,-44.744,0.0,3.1475,4.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.045
197,-129.254,69.064,39.291,65.893,0.5,3.1343,3.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32130000000000003
198,-31.536,44.237,56.885,10.59,0.5,3.1749,3.29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4646
199,-126.065,36.801,62.126,-25.45,0.5,3.1374,4.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14679999999999999
200,-86.272,22.84,-21.624,21.887,0.5,3.1234,2.12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2975
201,161.25,43.842,-42.863,42.514,0.5,3.149,3.28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0393
202,23.485,-23.916,-46.99,-74.054,0.5,3.1471,5.46,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0848
203,60.413,-17.697,-50.622,-25.44,0.0,3.129,4.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.030299999999999997
204,-23.871,-29.954,-76.032,27.216,0.5,3.1335,2.78,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0851
205,-136.45,-47.181,-9.074,39.864,0.5,3.1668,5.98,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1003
206,20.605,33.947,11.898,-74.784,0.0,3.1427,5.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.056900000000000006
207,-8.367,-46.233,61.683,-57.622,0.5,3.1468,2.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6820999999999999
208,67.346,56.176,-23.254,-8.665,0.5,3.1345,5.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1593
209,-152.962,20.733,21.322,-44.713,0.0,3.1416,4.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0168
210,-166.789,72.887,-39.511,53.383,0.5,3.1441,4.96,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0542
211,-6.617,-45.821,52.124,40.372,0.0,3.1434,3.23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1229
212,-93.246,-37.844,-40.814,50.189,0.5,3.1693,4.87,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28550000000000003
213,22.965,74.421,10.962,64.643,0.5,3.125,3.88,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3746
214,-148.939,-33.758,-44.371,-55.069,0.5,3.1285,3.36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1367
215,-51.236,-39.07,-55.269,-44.632,0.5,3.1496,4.83,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5293
216,29.584,-4.026,29.522,-23.834,0.5,3.1184,3.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0633
217,75.794,-52.262,-19.27,-32.5,0.5,3.1418,3.59,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2304
218,163.387,-39.591,-38.473,37.068,0.0,3.1295,4.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0358
219,106.601,-43.222,26.192,-23.522,0.5,3.136,4.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.262
220,107.117,-48.547,50.322,-22.125,0.5,3.1383,4.14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5075999999999999
221,-121.29,-24.466,-59.531,53.588,0.0,3.1497,2.23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3072
222,34.478,-36.243,18.649,-71.964,0.5,3.1421,5.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08349999999999999
223,-56.219,26.089,69.944,-43.247,0.5,3.1545,4.28,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3795
224,-103.954,-30.359,58.364,-13.49,0.5,3.1684,1.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0949
225,170.534,-53.171,40.726,-76.991,0.5,3.1753,3.06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2364
226,-161.584,14.662,50.01,22.886,0.0,3.1357,3.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2413
227,-99.005,51.704,26.626,39.085,0.5,3.1268,3.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.382
228,109.763,28.998,-19.838,-45.151,0.0,3.1642,3.39,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3044
229,168.877,-16.051,-52.556,73.136,0.5,3.142,3.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0571
230,-42.487,41.467,21.817,66.621,0.0,3.1285,0.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3265
231,-93.922,-38.313,42.533,-36.37,0.0,3.1757,4.36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37450000000000006
232,-87.721,21.089,-34.863,-57.495,0.0,3.1473,4.63,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1445
233,-156.903,17.965,-45.736,-51.582,0.5,3.1166,2.04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2029
234,-66.344,-41.59,17.531,-49.461,0.5,3.1266,1.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08710000000000001
235,-171.068,56.902,-41.715,-15.478,0.5,3.1315,3.36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14150000000000001
236,-60.411,-58.74,-12.207,51.154,0.5,3.1339,4.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3103
237,54.774,70.269,-36.391,-63.204,0.5,3.1458,1.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5307
238,-145.902,-53.024,46.748,25.38,0.0,3.1266,1.77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40909999999999996
239,-117.599,26.696,-18.575,24.723,0.5,3.1423,4.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1418
240,-78.423,-36.244,6.701,30.321,0.5,3.1353,4.44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4508
241,-157.261,29.655,-33.706,39.499,0.0,3.1257,4.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0747
242,16.588,47.205,34.473,-19.774,0.0,3.1112,3.65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3311
243,-166.756,31.261,40.069,-69.631,0.5,3.1516,3.62,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23829999999999998
244,59.207,-7.861,49.231,37.263,0.5,3.1536,4.98,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06269999999999999
245,-27.81,24.654,-31.762,29.679,0.5,3.1281,3.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0169
246,-14.014,-54.847,25.212,-65.902,0.5,3.1446,3.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3493
247,45.372,27.631,-64.467,39.704,0.0,3.1494,4.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1204
248,-75.169,-39.124,11.965,29.874,0.5,3.1293,1.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2134
249,-77.019,64.353,-17.135,-21.438,0.0,3.1392,3.78,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4253
250,-147.022,-8.348,32.649,49.891,1.0,3.1467,4.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.058899999999999994
251,14.236,-74.833,38.038,30.18,0.0,3.152,4.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3458
252,-46.7,46.934,18.893,-34.43,0.5,3.1423,4.79,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18510000000000001
253,167.464,55.167,42.1,-34.215,0.0,3.1586,3.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3037
254,-12.008,7.483,-41.335,49.667,0.0,3.115,5.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0278
255,-177.45,37.996,-53.905,45.343,0.5,3.1341,2.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.578
256,166.625,-37.202,8.453,-45.11,0.0,3.1303,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1316
257,-44.934,-43.177,26.833,22.298,0.5,3.1372,4.72,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2799
258,-124.982,-44.778,-45.758,-8.499,0.0,3.1147,5.33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1399
259,59.403,-60.24,44.5,-62.973,0.0,3.1585,3.59,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5129
260,70.125,18.672,45.789,-45.488,0.5,3.1402,2.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4286
261,-177.506,51.108,-28.743,62.394,0.5,3.1107,3.89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16329999999999997
262,-17.056,77.133,-12.533,-16.549,0.5,3.1499,3.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2334
263,-83.762,52.515,-71.631,43.469,0.0,3.1636,4.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1907
264,-22.705,13.302,-2.724,43.401,0.0,3.1246,3.95,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2267
265,123.297,-42.586,28.87,-53.641,0.0,3.1277,4.47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2482
266,60.078,46.942,-53.73,-65.103,0.5,3.1451,3.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9621999999999999
267,90.7,38.171,-81.66,26.077,0.0,3.1211,5.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0571
268,126.401,-55.808,-53.577,-29.857,0.5,3.1462,2.63,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1183
269,89.439,-35.737,-31.311,-16.209,0.5,3.1405,5.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22
270,1.407,41.215,8.26,32.242,0.5,3.1591,3.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0397
271,108.054,-32.007,38.358,48.338,0.5,3.1663,3.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2082
272,-106.003,31.807,19.679,-38.16,0.5,3.1283,2.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2799
273,39.146,-14.61,-5.249,60.603,0.5,3.1605,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1852
274,143.309,-52.883,-25.872,10.484,0.5,3.151,3.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.028900000000000002
275,176.341,-41.761,-30.048,-39.375,0.5,3.1283,1.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2145
276,-17.409,-22.05,-2.993,30.651,0.0,3.1346,2.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0542
277,152.265,-19.588,26.387,-8.482,0.5,3.1352,5.41,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0789
278,-165.028,23.207,22.356,-45.732,0.5,3.1604,2.68,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1066
279,101.505,-47.049,38.567,38.455,0.0,3.1622,4.52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1283
280,-122.192,-41.459,36.806,28.663,0.5,3.1259,5.62,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10640000000000001
281,8.889,-7.068,-5.222,19.447,0.0,3.137,4.59,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22210000000000002
282,-158.237,55.471,49.049,41.076,0.0,3.1307,4.04,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3232
283,-60.72,18.818,-18.808,-40.501,0.5,3.1423,1.66,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2992
284,69.393,51.351,47.075,68.494,0.0,3.1276,5.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0947
285,-114.597,-60.059,19.747,-65.322,0.5,3.1193,0.53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2231
286,173.143,-16.353,27.041,61.241,0.5,3.1194,3.27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.098
287,25.577,59.752,-27.566,26.386,0.5,3.167,2.78,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8456999999999999
288,122.497,-72.217,-23.985,-11.136,0.5,3.1422,5.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10279999999999999
289,-82.742,63.24,15.026,57.956,0.0,3.1567,3.77,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42979999999999996
290,104.163,-39.295,-25.88,48.567,0.5,3.1374,4.62,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0958
291,-125.388,-5.728,-20.69,51.086,1.0,3.1283,4.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0623
292,-83.516,-71.183,-33.667,-51.998,0.5,3.1347,4.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0501
293,-81.292,-44.038,-30.174,-53.503,0.5,3.1387,3.48,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0646
294,156.173,-41.367,37.345,-38.333,0.5,3.1463,3.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33740000000000003
295,-93.451,50.954,-28.537,-61.397,0.0,3.1489,4.98,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2157
296,-86.572,-59.572,70.694,-36.28,0.5,3.1172,3.17,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1067
297,-115.515,21.538,47.408,-28.741,0.5,3.1428,3.36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1184
298,112.685,11.556,-57.081,-11.623,0.5,3.114,1.32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3924
